                                                                                                                                                                                                                                                                                                                                                                                                                                    #
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:article_0_1_0_0_1_248_2_1_2" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:article_0_1_0_0_1_248_2_1_2" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:article_0_1_0_0_1_248_2_1_2" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:article_0_1_0_0_1_248_2_1_2">
#                <taxonset id="TaxonSet.article_0_1_0_0_1_248_2_1_2" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:article_0_1_0_0_1_248_2_1_2" name="distribution" x="@birthRate2.t:article_0_1_0_0_1_248_2_1_2">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:article_0_1_0_0_1_248_2_1_2" name="distribution" x="@relativeDeathRate2.t:article_0_1_0_0_1_248_2_1_2">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@article_0_1_0_0_1_248_2_1_2" id="treeLikelihood.article_0_1_0_0_1_248_2_1_2" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:article_0_1_0_0_1_248_2_1_2">
#            <siteModel id="SiteModel.s:article_0_1_0_0_1_248_2_1_2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:article_0_1_0_0_1_248_2_1_2" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:article_0_1_0_0_1_248_2_1_2" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:article_0_1_0_0_1_248_2_1_2" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:article_0_1_0_0_1_248_2_1_2" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:article_0_1_0_0_1_248_2_1_2" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:article_0_1_0_0_1_248_2_1_2" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	birthRate2	relativeDeathRate2	
154000	-208407.14717960413	-208522.1573710918	115.01019148767668	-208522.1573710918	0.15009566849952305	121.91794676665882	14.4525470694237	0.07926748110921707	
155000	-208411.58097777853	-208524.3501957897	112.76921801118189	-208524.3501957897	0.1533618814908983	119.67697329016403	16.447924447850532	0.23614925583156698	
156000	-208410.23732560134	-208523.78361511935	113.54628951801557	-208523.78361511935	0.1523593731610415	120.4540447969977	19.372054333162712	0.120133411826357	
157000	-208406.34436735863	-208522.31615991553	115.97179255691123	-208522.31615991553	0.15045304031393336	122.87954783589336	17.384824203929305	0.01319174296263634	
158000	-208414.29416533385	-208530.2468232238	115.95265788995914	-208530.2468232238	0.15165015741934862	122.86041316894128	15.935191266539027	0.030036091894506827	
159000	-208415.2519854421	-208530.5735752114	115.32158976929941	-208530.5735752114	0.15202787759779235	122.22934504828154	16.917629594861307	0.09029606471815801	
160000	-208415.63541236994	-208531.59171822362	115.95630585366892	-208531.59171822362	0.15139256817348898	122.86406113265106	17.163606762923557	0.05200214826372739	
161000	-208422.84396723562	-208536.2567455624	113.41277832676711	-208536.2567455624	0.15444320387990654	120.32053360574925	14.509140490562597	0.19495569026569004	
162000	-208411.9789338452	-208527.2343697537	115.25543590849583	-208527.2343697537	0.15238387946976215	122.16319118747796	19.666338074875757	0.046129543786788574	
163000	-208419.67737556036	-208535.08429222592	115.4069166655538	-208535.08429222592	0.1548470792369254	122.31467194453593	15.320002946889764	0.047169514166018084	
164000	-208421.27264966688	-208536.4823147452	115.20966507831311	-208536.4823147452	0.15236149533586169	122.11742035729525	18.680497678305954	0.05576075834326185	
165000	-208413.38980634988	-208528.1597520517	114.76994570181508	-208528.1597520517	0.15567844062524575	121.67770098079721	17.187394449356077	0.08252685283089108	
166000	-208419.83462415746	-208530.30594867538	110.47132451792805	-208530.30594867538	0.15534030111607328	117.37907979691019	21.946000241483475	0.1596129216565329	
167000	-208412.00673017668	-208525.92251931428	113.91578913758025	-208525.92251931428	0.15369841944686366	120.82354441656238	17.902778721923866	0.1350757148752144	
168000	-208414.13409440673	-208525.9708288812	111.83673447444976	-208525.9708288812	0.1533407379858775	118.74448975343189	23.04326732974283	0.04688434434757132	
169000	-208404.36143827287	-208519.48931481564	115.12787654277558	-208519.48931481564	0.152918555392253	122.03563182175772	15.538008517793475	0.028549102303055848	
170000	-208410.35296086187	-208526.11064305945	115.75768219758022	-208526.11064305945	0.15184437752374155	122.66543747656236	18.366684558774878	0.03365992602225439	
171000	-208411.2116004855	-208526.54899192604	115.33739144054975	-208526.54899192604	0.15168614996790658	122.24514671953189	19.541994944872897	0.05171528019782782	
172000	-208408.844291539	-208524.41765035602	115.57335881702187	-208524.41765035602	0.15079595190432726	122.481114096004	15.454333132031676	0.07904757918698035	
173000	-208415.97936731912	-208530.1798580774	114.20049075830146	-208530.1798580774	0.15313501353888972	121.10824603728359	16.700262139083154	0.11238960596986144	
174000	-208417.6472269396	-208532.24656209073	114.59933515115682	-208532.24656209073	0.15249629029272568	121.50709043013896	17.629086419144564	0.08892193785014192	
175000	-208416.75236860066	-208531.85866796557	115.10629936492259	-208531.85866796557	0.15224796195794393	122.01405464390473	14.881580324998522	0.08255845555693508	
176000	-208413.7732505422	-208529.12725941677	115.35400887456268	-208529.12725941677	0.152792714204826	122.26176415354482	16.930496079018635	0.04099380864741791	
177000	-208418.86886292568	-208534.10459625866	115.23573333297998	-208534.10459625866	0.15014434549188652	122.14348861196211	20.725922707101926	0.019858747852343074	
178000	-208408.56071656506	-208522.7572840127	114.19656744763849	-208522.7572840127	0.15250696735793773	121.10432272662062	13.743201555541548	0.08453034737524322	
179000	-208407.7375952634	-208523.4997062803	115.76211101689042	-208523.4997062803	0.1517222323091213	122.66986629587255	17.214005314655946	0.005435777173662529	
180000	-208408.6432400133	-208524.44151262593	115.79827261262633	-208524.44151262593	0.14861323976985008	122.70602789160847	16.636544871272854	0.017829832389567396	
181000	-208408.13256282057	-208523.29232421762	115.15976139704597	-208523.29232421762	0.15153809201944998	122.0675166760281	14.904012579115985	0.01585025737199585	
182000	-208412.52073958557	-208526.76266879018	114.24192920461367	-208526.76266879018	0.15172617793208082	121.1496844835958	20.20123295053045	0.05411437943155994	
183000	-208410.3182497072	-208524.8573826118	114.53913290460977	-208524.8573826118	0.15159401545058018	121.44688818359191	16.28096013723821	0.11253074216477787	
184000	-208405.0272862875	-208519.335552044	114.30826575649942	-208519.335552044	0.15175626139693307	121.21602103548156	14.703723641473596	0.19444122765709584	
185000	-208417.99662322397	-208533.45246741912	115.45584419514161	-208533.45246741912	0.15201228824123866	122.36359947412375	16.345773662694015	0.054967208650696694	
186000	-208416.8850629731	-208530.44403574156	113.55897276846167	-208530.44403574156	0.15228478945068763	120.46672804744381	13.775595495767904	0.22684889652693474	
187000	-208415.56704632347	-208530.4983005698	114.93125424632785	-208530.4983005698	0.15313142499378307	121.83900952530999	17.22042344563555	0.0558240956844115	
188000	-208409.82846387007	-208524.6356670172	114.80720314711002	-208524.6356670172	0.1509352234140209	121.71495842609215	14.678571224178393	0.09581445905047957	
189000	-208418.08671214595	-208533.0255757153	114.93886356934988	-208533.0255757153	0.1535905408990658	121.84661884833201	14.91491749083814	0.056849197614315464	
190000	-208415.85968981133	-208530.4261735756	114.5664837642755	-208530.4261735756	0.1535905408990658	121.47423904325764	14.2466962214477	0.04281830971333233	
191000	-208424.89074399322	-208539.78703699133	114.8962929981164	-208539.78703699133	0.15345102542568304	121.80404827709853	15.06776348367414	0.06182417839988399	
192000	-208416.30565686003	-208530.66322879595	114.35757193591162	-208530.66322879595	0.1532952773669182	121.26532721489376	15.2514667498874	0.15439202651003314	
193000	-208415.65161819488	-208532.04996448613	116.3983462912515	-208532.04996448613	0.15251928201492707	123.30610157023364	17.70457513030829	0.006094870700559902	
194000	-208418.39058583495	-208532.7948073042	114.40422146923736	-208532.7948073042	0.1505484204091999	121.3119767482195	19.314023380420693	0.1216252544015176	
195000	-208423.615915345	-208538.5705655659	114.9546502209037	-208538.5705655659	0.14977119395239713	121.86240549988584	14.512565266863774	0.07405246436559507	
196000	-208419.88452918324	-208534.27714569878	114.39261651552928	-208534.27714569878	0.1523881733043198	121.30037179451142	17.00363781297817	0.1656522793657806	
197000	-208418.41325827342	-208528.66992658505	110.25666831164546	-208528.66992658505	0.1521056937690747	117.16442359062759	16.500104100533193	0.3671179294610092	
198000	-208411.50913742624	-208526.11503225547	114.60589482924134	-208526.11503225547	0.1530865271791674	121.51365010822347	15.951988936144257	0.1263676505456223	
199000	-208415.84835200617	-208530.26580514637	114.41745314019362	-208530.26580514637	0.1512326966896351	121.32520841917575	13.842040809152657	0.10557563958349571	
200000	-208420.0585997106	-208534.18756332475	114.12896361415825	-208534.18756332475	0.15262186855308407	121.03671889314039	14.954127066097065	0.20655306399943174	
201000	-208423.77199217575	-208539.48243926058	115.71044708481443	-208539.48243926058	0.14985714818800402	122.61820236379657	15.547110782955922	0.020878709273404888	
202000	-208421.6487438183	-208537.53344094602	115.88469712771614	-208537.53344094602	0.15189987583089906	122.79245240669827	15.937705343498795	0.019736813677544804	
203000	-208413.63771467542	-208528.24206533298	114.60435065755584	-208528.24206533298	0.1527019004348607	121.51210593653798	14.429916580475128	0.036889879687436435	
204000	-208417.91582956177	-208532.64407881253	114.72824925077303	-208532.64407881253	0.1536063958950643	121.63600452975517	18.191175541518533	0.08992782422112083	
205000	-208416.54558611184	-208531.6998725306	115.15428641874131	-208531.6998725306	0.1536063958950643	122.06204169772344	15.41468678656393	0.031924622299724814	
206000	-208414.62035596	-208529.34204783273	114.72169187272587	-208529.34204783273	0.15076699470809754	121.629447151708	16.224272530850794	0.1626208819481035	
207000	-208413.04393010252	-208528.63019723288	115.58626713036703	-208528.63019723288	0.15076222975523332	122.49402240934917	14.884626938643429	0.05442132352431591	
208000	-208407.9510704157	-208522.4848521855	114.53378176980708	-208522.4848521855	0.1527459578036433	121.44153704878921	15.448675056967241	0.1178210485007289	
209000	-208409.20346899302	-208524.43720334218	115.23373434917582	-208524.43720334218	0.1524103368801164	122.14148962815796	15.215506791474231	0.0029394600058091414	
210000	-208418.10075966458	-208532.2622474826	114.16148781803798	-208532.2622474826	0.15275526222289623	121.06924309702012	17.86759675331757	0.1249702824461708	
211000	-208414.46217858084	-208526.52512443266	112.06294585181921	-208526.52512443266	0.1525663123169313	118.97070113080134	17.845723902402632	0.2443380409130853	
212000	-208419.26722691386	-208533.28567002204	114.01844310819811	-208533.28567002204	0.15139016038464317	120.92619838718025	13.134370802301984	0.14794098977010198	
213000	-208411.6916923092	-208527.2474790662	115.55578675700254	-208527.2474790662	0.1508377193674573	122.46354203598467	17.487103923710187	0.07227765717044289	
214000	-208406.2793493394	-208521.2050797179	114.92573037851042	-208521.2050797179	0.15270787059051077	121.83348565749256	19.08404470430326	0.06729194144924236	
215000	-208417.8932108085	-208533.75152777846	115.85831696992818	-208533.75152777846	0.15304706100187385	122.76607224891032	16.84625788030334	0.02077204215934685	
216000	-208426.46707925102	-208537.9369811909	111.46990193987193	-208537.9369811909	0.15129046165658347	118.37765721885407	16.97088368527949	0.29942461735802545	
217000	-208424.07995240012	-208537.88210573417	113.80215333404333	-208537.88210573417	0.15236941327020484	120.70990861302546	15.116271461414506	0.20742185809098737	
218000	-208425.15875269054	-208539.21885628547	114.06010359494388	-208539.21885628547	0.15193575940899598	120.96785887392602	13.427510828606213	0.13480010511711638	
219000	-208419.36054782037	-208533.25701858147	113.89647076109165	-208533.25701858147	0.15341004189542626	120.80422604007379	14.69214797240574	0.11820657330502603	
220000	-208414.4837234891	-208527.92115840095	113.4374349118575	-208527.92115840095	0.15255510820880488	120.34519019083963	14.406268812012037	0.1913284501434668	
221000	-208412.92083799405	-208525.77804109023	112.85720309617253	-208525.77804109023	0.15251138073721318	119.76495837515466	13.49816676889835	0.24598316514266155	
222000	-208421.40258660633	-208534.69228655784	113.28969995150842	-208534.69228655784	0.15138262394932286	120.19745523049056	12.806275571934341	0.1277722604262019	
223000	-208414.62867087594	-208529.71052145364	115.08185057771189	-208529.71052145364	0.15213966130067003	121.98960585669403	16.14153088334979	0.06877330039625479	
224000	-208409.6090732799	-208524.34639459275	114.73732131285867	-208524.34639459275	0.15464809137327476	121.6450765918408	15.357948629441623	0.045371563047097344	
225000	-208412.37788718764	-208526.89711167352	114.51922448588903	-208526.89711167352	0.15425545517261469	121.42697976487116	16.876906324281446	0.12775267770953264	
226000	-208406.40895688313	-208521.18166516806	114.77270828493016	-208521.18166516806	0.15404123979979314	121.6804635639123	14.360747712855776	0.004835114342906183	
227000	-208413.92218404065	-208529.6016908004	115.67950675974083	-208529.6016908004	0.14999016679031837	122.58726203872297	18.825990222710168	0.039288262496294815	
228000	-208416.36434455487	-208531.3490956193	114.98475106444019	-208531.3490956193	0.15204017668164793	121.89250634342233	14.507835159737034	0.17235720052587716	
229000	-208415.78046293472	-208530.6246673264	114.84420439165896	-208530.6246673264	0.1504063110674668	121.7519596706411	16.83615166248673	0.15990438736062845	
230000	-208417.0793751181	-208532.21147810997	115.13210299187125	-208532.21147810997	0.15211413607528113	122.03985827085339	15.24260652746616	0.1593510890804471	
231000	-208419.74040415403	-208534.4095500355	114.66914588146015	-208534.4095500355	0.15603590585596927	121.57690116044229	20.54758676159139	0.010475206442894448	
232000	-208425.40952481446	-208540.5865060004	115.17698118595108	-208540.5865060004	0.1537361058369503	122.08473646493321	18.26159801698704	0.051505234583725294	
233000	-208425.1378692579	-208538.8136788515	113.6758095935998	-208538.8136788515	0.15401179199890214	120.58356487258193	19.361264378429023	0.10094209814441198	
234000	-208424.0007355272	-208539.78928436144	115.7885488342456	-208539.78928436144	0.15139830573337312	122.69630411322774	21.078159706835553	4.369906707970437E-4	
235000	-208420.23788027823	-208533.4650028958	113.22712261756291	-208533.4650028958	0.15246210472576785	120.13487789654505	20.25786348897803	0.10205945853630262	
236000	-208414.13918737188	-208529.81400297626	115.67481560437928	-208529.81400297626	0.15480585467334954	122.58257088336141	19.061267960342246	0.027688938430198876	
237000	-208416.88005314203	-208530.07890030168	113.19884715965982	-208530.07890030168	0.1530985824998879	120.10660243864196	17.597514637667143	0.2239106151995393	
238000	-208412.57205406605	-208528.47556189762	115.90350783156833	-208528.47556189762	0.15342254821548076	122.81126311055047	19.3961474021587	0.019482275666010546	
239000	-208412.8211321103	-208527.79999685503	114.97886474474086	-208527.79999685503	0.1526017533993593	121.886620023723	14.441391105999768	0.13395403994428404	
240000	-208411.02015480073	-208525.76328869938	114.74313389863552	-208525.76328869938	0.15259241475135912	121.65088917761766	19.469186730199386	0.06393231810872373	
241000	-208405.5476313831	-208520.5221472575	114.97451587441381	-208520.5221472575	0.15215711401152401	121.88227115339595	20.642040931942073	0.004733773878365292	
242000	-208408.35318371805	-208523.97982553823	115.62664182018135	-208523.97982553823	0.1545634253928861	122.53439709916348	17.56907689937469	0.009743364801448691	
243000	-208409.3011575624	-208523.90237233503	114.6012147726054	-208523.90237233503	0.15301575602320752	121.50897005158754	15.689719205294761	0.12246317625329821	
244000	-208410.35155311102	-208525.18442580025	114.8328726892429	-208525.18442580025	0.15167002133509555	121.74062796822504	21.14427459550787	0.004971387486493682	
245000	-208417.57325072293	-208531.59389544383	114.02064472091516	-208531.59389544383	0.1511212004582358	120.9283999998973	13.830841135587756	0.06390777218880904	
246000	-208414.16124444635	-208529.06382542857	114.90258098221804	-208529.06382542857	0.15321386388025077	121.81033626120018	14.384357079532709	0.013567203232069742	
247000	-208422.25103690365	-208537.5692643654	115.31822746172845	-208537.5692643654	0.1536814712493113	122.22598274071059	19.069751522168758	0.004672782380194852	
248000	-208426.78764981485	-208542.48657700018	115.69892718532202	-208542.48657700018	0.1523683550864045	122.60668246430416	17.925182465280287	0.05867538986697581	
249000	-208423.3955443442	-208537.3976184062	114.00207406198393	-208537.3976184062	0.152991500808519	120.90982934096607	13.59670482156328	0.039313709040162265	
250000	-208421.80610505413	-208536.82332484587	115.01721979175363	-208536.82332484587	0.15236567925185585	121.92497507073577	15.489672532180064	0.04307378902211095	
251000	-208415.4679356753	-208530.8251389356	115.3572032603081	-208530.8251389356	0.15362040111903913	122.26495853929023	15.593280442843486	0.009329152855320877	
252000	-208419.45624524917	-208534.8470737879	115.39082853873467	-208534.8470737879	0.15122866921407158	122.2985838177168	14.961210809552828	0.035341333492113755	
253000	-208417.76361499444	-208533.58541404447	115.82179905001541	-208533.58541404447	0.15186851864739312	122.72955432899755	17.634398999369374	0.009429645060393352	
254000	-208415.0596347829	-208529.12406451872	114.06442973581605	-208529.12406451872	0.15086584507123563	120.97218501479819	18.611607613177586	0.14172756327091648	
255000	-208420.48335000375	-208532.37011973467	111.88676973091687	-208532.37011973467	0.15196507488627864	118.794525009899	11.92134275136819	0.37533878005177274	
256000	-208415.65918538265	-208529.94804944293	114.28886406027742	-208529.94804944293	0.1517197040110731	121.19661933925956	18.965983950293374	0.08559363920837358	
257000	-208414.70803457085	-208526.57978160822	111.87174703737075	-208526.57978160822	0.15241393055891458	118.77950231635289	11.481373638659512	0.21571590563187187	
258000	-208411.61012821694	-208526.98231698378	115.37218876683373	-208526.98231698378	0.15080497832997755	122.27994404581587	17.25712386498833	0.10913347399247442	
259000	-208410.35341851242	-208526.14006035664	115.78664184423573	-208526.14006035664	0.1517109069988091	122.69439712321787	18.35178592804478	0.03434150584834175	
260000	-208413.8820751059	-208529.0897463923	115.20767128638715	-208529.0897463923	0.15384900352244696	122.11542656536929	17.53014588158442	0.037349721175671605	
261000	-208415.5828537668	-208530.08034997992	114.49749621313109	-208530.08034997992	0.15430806983953135	121.40525149211322	19.688328752397837	0.02496627197008129	
262000	-208408.9642710105	-208524.2446763091	115.28040529861605	-208524.2446763091	0.15107587167571138	122.18816057759818	15.147904532343382	0.05318948469348432	
263000	-208415.78067964496	-208531.45265914703	115.67197950208877	-208531.45265914703	0.15214932809339057	122.57973478107091	16.780626852332595	0.05621193165950742	
264000	-208414.97036596338	-208529.99262671705	115.02226075366873	-208529.99262671705	0.15227291619689517	121.93001603265087	15.138742829162517	0.059118484953235066	
265000	-208415.0411200446	-208528.60667769916	113.56555765457684	-208528.60667769916	0.15268284835463983	120.47331293355897	15.438651692047184	0.2082207526305933	
266000	-208417.70974428224	-208532.05931401186	114.34956972960937	-208532.05931401186	0.1522996786876968	121.25732500859151	15.8973079218247	0.15874471595835904	
267000	-208422.00589807285	-208535.9975024274	113.9916043545658	-208535.9975024274	0.1505643587223974	120.89935963354793	15.495471475077446	0.2438189666080216	
268000	-208419.64496064078	-208535.64050635597	115.99554571517825	-208535.64050635597	0.15155782490360942	122.90330099416039	18.246546241381505	0.010870859096006682	
269000	-208419.65946630493	-208534.36018027697	114.700713972042	-208534.36018027697	0.15387299786898892	121.60846925102413	18.22922453345701	0.05652884979482903	
270000	-208416.43309639904	-208532.8093916725	116.37629527345095	-208532.8093916725	0.15136979941414413	123.28405055243309	16.53817409928455	0.02294899619542609	
271000	-208420.3424044451	-208531.9561076184	111.6137031732834	-208531.9561076184	0.1501982189751168	118.52145845226553	22.874349856650667	0.06918226587244347	
272000	-208414.93683803434	-208528.39296867864	113.45613064430869	-208528.39296867864	0.15360387348944496	120.36388592329082	19.98136694369288	0.10650421545966572	
273000	-208411.64889799562	-208526.50123752767	114.85233953204826	-208526.50123752767	0.15192835117097667	121.7600948110304	15.592250280156536	0.10026761296276716	
274000	-208408.33145018684	-208523.66426068134	115.33281049448506	-208523.66426068134	0.15272459103587413	122.2405657734672	16.15566040180387	0.033391108332096645	
275000	-208415.80060705345	-208531.27480365062	115.47419659716846	-208531.27480365062	0.15336787076849243	122.3819518761506	17.37308810149741	0.01419174474612848	
276000	-208419.40486641545	-208531.66292033409	112.25805391862666	-208531.66292033409	0.1545635505749204	119.1658091976088	15.973864648138163	0.26028965330664267	
277000	-208419.8739498155	-208534.58483441026	114.71088459476346	-208534.58483441026	0.15278905985208482	121.6186398737456	15.173109167566931	0.02269141115985825	
278000	-208422.16993405475	-208535.73407595226	113.5641418975087	-208535.73407595226	0.15293834402651707	120.47189717649084	14.79220606885996	0.21486494732259154	
279000	-208418.68773262625	-208534.39638937204	115.70865674579129	-208534.39638937204	0.14934663291165376	122.61641202477342	14.96851748441095	0.005900267271417186	
280000	-208423.1924958915	-208538.06238097593	114.86988508441031	-208538.06238097593	0.1505812599155936	121.77764036339245	16.391769290965602	0.1444495996904943	
281000	-208429.58157348784	-208543.6259635279	114.04439004005802	-208543.6259635279	0.15297506057315746	120.95214531904016	14.690138157842533	0.12931447793068435	
282000	-208417.38240779817	-208531.74219709422	114.35978929606263	-208531.74219709422	0.15055043049865574	121.26754457504477	17.238617113087063	0.18259504491102674	
283000	-208412.30680572105	-208526.81149791472	114.5046921936702	-208526.81149791472	0.15163701289401588	121.41244747265233	16.59194940118731	0.16178662072019526	
284000	-208410.330930064	-208526.09018279274	115.75925272873796	-208526.09018279274	0.15333286240820979	122.6670080077201	16.32681675097777	0.008136348669990606	
285000	-208424.5461486965	-208540.21229888877	115.66615019226782	-208540.21229888877	0.15491749294364138	122.57390547124996	16.61149196095641	0.05102688461957225	
286000	-208416.93557592612	-208530.3305328216	113.39495689547327	-208530.3305328216	0.1519782627438313	120.30271217445541	12.37791362403692	0.22942320770974875	
287000	-208409.28398001008	-208524.30435464246	115.02037463237285	-208524.30435464246	0.15386854964826083	121.92812991135499	19.70291458563009	0.03731566077942557	
288000	-208413.7793021845	-208527.84910841574	114.06980623124515	-208527.84910841574	0.15390676481578067	120.97756151022729	16.67642843045092	0.09834349718308374	
289000	-208408.58185328735	-208523.44015124347	114.85829795612516	-208523.44015124347	0.15523552407064498	121.7660532351073	19.520309197519918	0.006471970456888633	
290000	-208408.3464366026	-208523.58642776098	115.23999115837915	-208523.58642776098	0.15491445536632129	122.14774643736129	16.937748400790195	0.06606759908637296	
291000	-208413.12355162657	-208529.06607521974	115.94252359315729	-208529.06607521974	0.15551449874119486	122.85027887213943	17.10174613202406	0.026937674468226345	
292000	-208419.52015824517	-208531.86201513675	112.34185689158527	-208531.86201513675	0.1524737393024898	119.2496121705674	14.413667355912706	0.3273339383897642	
293000	-208424.32014850617	-208540.28039411825	115.96024561208947	-208540.28039411825	0.15218135376553574	122.8680008910716	16.605056747626588	0.010102908201557768	
294000	-208423.6866760721	-208539.74870283148	116.0620267593779	-208539.74870283148	0.15019480365244636	122.96978203836004	17.29664406565767	0.07713618748759772	
295000	-208419.2533414604	-208535.09050822188	115.83716676148208	-208535.09050822188	0.15175696602562339	122.74492204046422	17.834383290235643	0.02610209428190229	
296000	-208414.99488542482	-208530.36599062532	115.37110520049177	-208530.36599062532	0.15152658694001603	122.2788604794739	19.282647936531657	0.0049824703765819845	
297000	-208423.5048034284	-208536.09766996797	112.59286653958868	-208536.09766996797	0.1536623181792195	119.50062181857082	16.84173322144549	0.25516521108886103	
298000	-208420.0265042616	-208535.22555706507	115.19905280349312	-208535.22555706507	0.15328236521885535	122.10680808247525	16.64244823855648	0.03200104318138105	
299000	-208420.77550604736	-208534.28817873876	113.51267269141677	-208534.28817873876	0.15037034895432932	120.4204279703989	14.125707115830203	0.2263029550335046	
300000	-208416.67468697025	-208531.6118244362	114.93713746596137	-208531.6118244362	0.1546459388136222	121.84489274494351	15.871233694475023	0.004416436832328369	
301000	-208412.2431956179	-208527.58859818827	115.34540257038508	-208527.58859818827	0.15398736204454214	122.25315784936721	15.421699062006583	0.09135357895482844	
302000	-208419.04520357726	-208533.55192725625	114.50672367897985	-208533.55192725625	0.15284360540300826	121.41447895796199	19.367765836466752	0.10545325988218082	
303000	-208414.5836147174	-208529.6087366241	115.02512190669806	-208529.6087366241	0.15325363220338103	121.9328771856802	19.77288831833255	0.02248136663432362	
304000	-208416.0287898619	-208530.7026297205	114.67383985858075	-208530.7026297205	0.15266872467232007	121.58159513756289	15.032557276317734	0.09026404796147765	
305000	-208419.2465418017	-208534.5555598323	115.30901803061315	-208534.5555598323	0.15259733901012365	122.21677330959528	16.032398182973726	0.03747987097976646	
306000	-208421.03456176328	-208536.02270922807	114.98814746479792	-208536.02270922807	0.1528871170717265	121.89590274378006	16.138070265941852	0.11026167189279115	
307000	-208417.19264112788	-208532.68512178073	115.49248065284985	-208532.68512178073	0.15287586097977973	122.40023593183199	15.04239758616023	0.083005123616405	
308000	-208417.93386547462	-208532.4347687624	114.50090328779775	-208532.4347687624	0.15490057428518642	121.40865856677989	14.314371403308048	0.11699985902026196	
309000	-208420.91340754935	-208536.1436189875	115.23021143814988	-208536.1436189875	0.15423876982602394	122.13796671713202	14.678784617338795	0.021225833119950605	
310000	-208419.2241625754	-208535.05448700933	115.83032443392258	-208535.05448700933	0.1520993229099186	122.73807971290472	18.506047959137323	0.01898714849832051	
311000	-208417.74272660015	-208532.85880284628	115.11607624614523	-208532.85880284628	0.15147683907477957	122.02383152512736	19.879292147321042	0.036569923845252	
312000	-208416.49241804206	-208532.23192166947	115.73950362742059	-208532.23192166947	0.15184763138472676	122.64725890640273	16.24531535117809	0.026237749917664296	
313000	-208409.48907904222	-208525.98598785306	116.49690881082492	-208525.98598785306	0.15247399925638383	123.40466408980706	16.94174502885899	0.020736828467592457	
314000	-208422.3805364591	-208538.51920733228	116.13867087318661	-208538.51920733228	0.15097903715575312	123.04642615216875	19.487326313150792	0.02104250570203532	
315000	-208415.64759186792	-208528.777936997	113.13034512908118	-208528.777936997	0.1544162636120414	120.03810040806331	21.16265482386728	0.0700053919737894	
316000	-208414.72452040005	-208529.5101806331	114.78566023306338	-208529.5101806331	0.15364934704841557	121.69341551204552	18.029483314269186	0.11769410619723622	
317000	-208409.1264535382	-208524.26840476968	115.14195123149123	-208524.26840476968	0.15471108036794903	122.04970651047337	18.59785354715421	0.03637071095210653	
318000	-208415.79590837873	-208531.41123729947	115.61532892073365	-208531.41123729947	0.1519664992204425	122.52308419971578	16.057908836661095	0.0789471380970545	
319000	-208418.97137498108	-208533.7858164308	114.81444144973038	-208533.7858164308	0.15278670707427472	121.72219672871252	19.789648885649548	0.03524037132280354	
320000	-208421.4968762753	-208535.74205688303	114.24518060772894	-208535.74205688303	0.15446268477955202	121.15293588671108	20.675603053360902	0.03279675933948021	
321000	-208420.26235898767	-208535.15482252243	114.8924635347592	-208535.15482252243	0.15333020758666074	121.80021881374134	18.934084568887865	0.06741315010901079	
322000	-208416.5234716677	-208531.50537663238	114.9819049646832	-208531.50537663238	0.15333589794160432	121.88966024366533	15.610974859678626	0.0700952662417107	
323000	-208406.09370067142	-208520.10076532673	114.00706465531326	-208520.10076532673	0.15250614121810296	120.9148199342954	20.056900100318614	0.08325894669167778	
324000	-208407.20409129918	-208520.64077941744	113.43668811827688	-208520.64077941744	0.15197837679063497	120.34444339725901	13.170378351243855	0.0102451497947018	
325000	-208404.50793096246	-208519.32647823225	114.81854726978251	-208519.32647823225	0.15301111650364382	121.72630254876465	18.27563286826991	0.0816015988831288	
326000	-208408.85094357154	-208523.6774898113	114.8265462397441	-208523.6774898113	0.15267215305570384	121.73430151872624	18.905160535392078	0.06094664128624382	
